Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,roughness,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solute-3,solution/mol-concentration-3,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-mol,Oxalic acid-mol,过硫酸铵-mol,NaBr-mol,FeCl3-mol,硼酸-mol,NaBr+NaCl-mol,Na2SO4-mol,OH-mol,硼酸盐-mol,KSCN-mol,SnCl2-mol,氢氧化钠-mol,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,weight-after-test-3,corrosion-rate-3,weight-after-test-4,corrosion-rate-4,weight-after-test-5,corrosion-rate-5,weight-after-test-6,corrosion-rate-6,PREN
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,5,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05197,0.0002065,0.4,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,10,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04724,0.0006384,0.08,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,30,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04764,0.001619,3.4,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,60,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04831,0.002047,4.24,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,120,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05091,0.003593,7.06,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,700,300,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05075,0.003992,7.87,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,5,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0488,0.0001709,0.35,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,10,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04862,0.0003562,0.73,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,30,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04965,0.001264,2.55,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,60,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05121,0.002151,4.2,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,120,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04965,0.003645,7.34,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,750,300,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04786,0.001934,4.04,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,5,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04874,0.0001892,0.39,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,10,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04956,0.000232,0.47,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,30,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04914,0.0001691,0.36,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,60,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05036,0.0002363,0.47,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,120,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05222,0.0003404,0.65,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,800,300,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0492,0.0003669,0.75,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,5,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.05042,0.0002137,0.42,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,10,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0466,0.000114,0.24,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,30,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04911,0.0002368,0.48,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,60,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04843,0.0002068,0.43,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,120,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04917,0.0003074,0.63,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,850,300,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04843,0.000222,0.46,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,5,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04718,0.0001099,0.23,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,10,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0484,0.0001014,0.21,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,30,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04779,0.0001154,0.24,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,60,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.04578,0.0001376,0.3,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,120,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0513,0.0001272,0.25,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,1120,120,900,300,0,0,0,0,0,0,0,0,0,0,1,30,0.001667,0,0,0,0,0,0,0,0.0466,0.0001788,0.38,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,16,0.029,0,0,0,0,50,5.102,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,3,5,7,9,14.6933,0.6462,14.6638,0.7136,14.645,0.6581,14.5926,0.8334,0
0,0,0,8.08,0,0,0.46,0,0.04,0.027,0,0,0.039,0,0.05,1.07,0.004,18.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,16,0.029,0,0,0,0,50,5.102,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,3,5,7,9,15.3498,0.3316,15.3334,0.3782,15.3189,0.3834,15.3012,0.4057,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,30,0.001667,0,0,0,0,0,0,0,0.0009306,6.54E-07,0.07,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,30,0.001667,0,0,0,0,0,0,0,0.0007787,4.06E-06,0.52,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,1.76,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,30,0.001667,0,0,0,0,0,0,0,0.0008638,4.00E-06,0.12,2,0,0.5,13,0,0.02,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.38,0.305,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.454,0.368,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,30,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.381,0.252,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,10,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.27,0.317,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,30,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.352,0.321,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,120,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.407,0.273,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,300,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.41,0.285,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,720,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.405,0.214,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,1120,120,850,480,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.41,0.247,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.8,1,63.83,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.8,1,47.02,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.8,1,47.74,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,0.04,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.00033333,-0.35,0.3429,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0.5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,0.04,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.25,1,30.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.06,0,0,0.4,0,0.04,0.035,0,0,0.24,0,0.071,6.4,0.001,18.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.00033333,-0.4,0.288,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0.5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.08,0,0,0.4,0,0.04,0.027,0,0,0.039,0,0.05,1.07,0.004,18.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.25,1,28.9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.432,0.393,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46,9.44,0,0,0.4,0,1.3,0.025,0,0,0.23,0,0.034,2.38,0.001,20.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.001667,-0.38,0.305,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.007,4.37,24.26,0,0,0.33,0,1.41,0.023,0,0,0.054,0,0.011,1.62,0.001,20.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.7,1,48.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.55,4.91,0,0,0.3,0,0.23,0.03,0,0,0.16,0,0.017,1.81,0,22.16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.7,1,53.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.55,4.91,0,0,0.3,0,0.23,0.03,0,0,0.16,0,0.017,0.81,0,22.16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7,1,53.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.55,4.91,0,0,0.3,0,0.23,0.03,0,0,0.16,0,0.017,0.81,0,22.16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.55,4.91,0,0,0.3,0,0.23,0.03,0,0,0.16,0,0.017,0.81,0,22.16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,28.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.15,5.73,0,0,0.32,0,0.24,0.023,0,0,0.18,0,0.017,1.4,0.001,22.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,1,55.3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.02,24.76,0,0,0.21,0,0.94,0.023,0,0,0.223,0,0.019,0.82,0.004,19.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.7,1,64.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.76,6.32,0,0,0.33,0,1.8,0.021,0,0,0.25,0,0.038,0.96,0.001,24.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.7,1,65,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.02,17.76,0,0,0.36,0,0.72,0.02,0,0,0.203,0,0.012,0.51,0.001,20.06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.7,1,66.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.83,6.4,0,0,0.36,0,0.2,0.024,0,0,0.27,0,0.028,0.81,0.001,24.41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.7,1,75,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002,3.81,6.83,0,0,0.28,0,0.21,0.022,0,0,0.268,0,0.014,0.87,0.001,24.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.7,1,73.9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
